id	sheet_id	system	category	element	state	source_sheet	source_rect	sprite_path	size_px	has_alpha	notes
ui_warehouse_category_chip_rare_goods_01	UI-11	warehouse	chip	category_chip	rare_goods	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	39,502,251,243	res://assets/ui/warehouse/sliced/chip/ui_warehouse_category_chip_rare_goods_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_sort_button_frame_normal_01	UI-11	warehouse	button	sort_button_frame	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	251,502,251,243	res://assets/ui/warehouse/sliced/button/ui_warehouse_sort_button_frame_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_organize_button_frame_normal_01	UI-11	warehouse	button	organize_button_frame	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	502,502,250,250	res://assets/ui/warehouse/sliced/button/ui_warehouse_organize_button_frame_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_one_click_store_button_frame_normal_01	UI-11	warehouse	button	one_click_store_button_frame	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	752,502,251,250	res://assets/ui/warehouse/sliced/button/ui_warehouse_one_click_store_button_frame_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_item_detail_panel_frame_normal_01	UI-11	warehouse	panel	item_detail_panel_frame	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	1003,502,209,250	res://assets/ui/warehouse/sliced/panel/ui_warehouse_item_detail_panel_frame_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_item_rarity_corner_common_01	UI-11	warehouse	marker	item_rarity_corner	common	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	46,815,224,229	res://assets/ui/warehouse/sliced/marker/ui_warehouse_item_rarity_corner_common_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_item_rarity_corner_uncommon_01	UI-11	warehouse	marker	item_rarity_corner	uncommon	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	275,815,201,229	res://assets/ui/warehouse/sliced/marker/ui_warehouse_item_rarity_corner_uncommon_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_item_rarity_corner_rare_01	UI-11	warehouse	marker	item_rarity_corner	rare	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	509,752,250,229	res://assets/ui/warehouse/sliced/marker/ui_warehouse_item_rarity_corner_rare_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_item_rarity_corner_special_01	UI-11	warehouse	marker	item_rarity_corner	special	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	752,752,251,229	res://assets/ui/warehouse/sliced/marker/ui_warehouse_item_rarity_corner_special_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_stack_count_badge_normal_01	UI-11	warehouse	badge	stack_count_badge	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	1003,752,209,204	res://assets/ui/warehouse/sliced/badge/ui_warehouse_stack_count_badge_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_transfer_arrow_button_normal_01	UI-11	warehouse	button	transfer_arrow_button	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	40,1041,251,167	res://assets/ui/warehouse/sliced/button/ui_warehouse_transfer_arrow_button_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_disabled_transfer_marker_disabled_01	UI-11	warehouse	marker	disabled_transfer_marker	disabled	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	251,1041,251,167	res://assets/ui/warehouse/sliced/marker/ui_warehouse_disabled_transfer_marker_disabled_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_storage_success_toast_frame_success_01	UI-11	warehouse	toast	storage_success_toast_frame	success	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	502,1066,250,147	res://assets/ui/warehouse/sliced/toast/ui_warehouse_storage_success_toast_frame_success_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_warehouse_warning_toast_frame_warning_01	UI-11	warehouse	toast	warehouse_warning_toast_frame	warning	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	752,1066,251,147	res://assets/ui/warehouse/sliced/toast/ui_warehouse_warehouse_warning_toast_frame_warning_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
ui_warehouse_small_search_field_frame_normal_01	UI-11	warehouse	field	small_search_field_frame	normal	res://assets/ui/warehouse/sheets/ui_warehouse_sheet_01.png	1003,1078,210,139	res://assets/ui/warehouse/sliced/field/ui_warehouse_small_search_field_frame_normal_01.png	256x256	true	Grid slice from UI-11 using Doc 21 element order
