id	sheet_id	system	category	element	state	source_sheet	source_rect	sprite_path	size_px	has_alpha	notes
ui_prep_backpack_selection_frame_selected_01	UI-17	prep	frame	backpack_selection_frame	selected	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	261,502,251,250	res://assets/ui/prep/sliced/frame/ui_prep_backpack_selection_frame_selected_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_consumable_slot_locked_01	UI-17	prep	slot	consumable_slot	locked	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	502,502,250,250	res://assets/ui/prep/sliced/slot/ui_prep_consumable_slot_locked_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_consumable_slot_empty_01	UI-17	prep	slot	consumable_slot	empty	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	752,502,235,250	res://assets/ui/prep/sliced/slot/ui_prep_consumable_slot_empty_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_earphone_slot_locked_01	UI-17	prep	slot	earphone_slot	locked	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	1046,502,207,250	res://assets/ui/prep/sliced/slot/ui_prep_earphone_slot_locked_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_weight_display_frame_normal_01	UI-17	prep	frame	weight_display_frame	normal	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	24,752,251,251	res://assets/ui/prep/sliced/frame/ui_prep_weight_display_frame_normal_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_readiness_warning_badge_warning_01	UI-17	prep	badge	readiness_warning_badge	warning	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	251,752,251,251	res://assets/ui/prep/sliced/badge/ui_prep_readiness_warning_badge_warning_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_start_exploration_button_normal_01	UI-17	prep	button	start_exploration_button	normal	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	502,752,250,251	res://assets/ui/prep/sliced/button/ui_prep_start_exploration_button_normal_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_start_exploration_button_ready_01	UI-17	prep	button	start_exploration_button	ready	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	752,752,251,251	res://assets/ui/prep/sliced/button/ui_prep_start_exploration_button_ready_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_start_exploration_button_disabled_01	UI-17	prep	button	start_exploration_button	disabled	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	1003,752,221,251	res://assets/ui/prep/sliced/button/ui_prep_start_exploration_button_disabled_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_loadout_warning_dialog_frame_warning_01	UI-17	prep	dialog	loadout_warning_dialog_frame	warning	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	9,1003,251,209	res://assets/ui/prep/sliced/dialog/ui_prep_loadout_warning_dialog_frame_warning_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_remove_equipment_button_small_01	UI-17	prep	button	remove_equipment_button	small	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	251,1003,251,217	res://assets/ui/prep/sliced/button/ui_prep_remove_equipment_button_small_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_swap_equipment_button_small_01	UI-17	prep	button	swap_equipment_button	small	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	502,1003,250,210	res://assets/ui/prep/sliced/button/ui_prep_swap_equipment_button_small_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_equipment_detail_panel_normal_01	UI-17	prep	panel	equipment_detail_panel	normal	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	752,1003,251,210	res://assets/ui/prep/sliced/panel/ui_prep_equipment_detail_panel_normal_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
ui_prep_compact_requirement_badge_normal_01	UI-17	prep	badge	compact_requirement_badge	normal	res://assets/ui/prep/sheets/ui_expedition_prep_sheet_01.png	1003,1003,221,210	res://assets/ui/prep/sliced/badge/ui_prep_compact_requirement_badge_normal_01.png	256x256	true	Grid slice from UI-17 using Doc 21 element order
