id	sheet_id	system	category	element	state	source_sheet	source_rect	sprite_path	size_px	has_alpha	notes
ui_icon_extraction_camp_normal_01	UI-18	icons	system	extraction_camp	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	799,175,115,104	res://assets/ui/icons/sliced/system/ui_icon_extraction_camp_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_repaired_outpost_normal_01	UI-18	icons	system	repaired_outpost	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	957,179,104,101	res://assets/ui/icons/sliced/system/ui_icon_repaired_outpost_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_broken_outpost_normal_01	UI-18	icons	system	broken_outpost	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1101,180,117,98	res://assets/ui/icons/sliced/system/ui_icon_broken_outpost_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_container_loot_normal_01	UI-18	icons	system	container_loot	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	33,325,115,103	res://assets/ui/icons/sliced/system/ui_icon_container_loot_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_timer_normal_01	UI-18	icons	state	timer	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	208,320,70,109	res://assets/ui/icons/sliced/state/ui_icon_timer_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_warning_danger_01	UI-18	icons	state	warning	danger	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	346,328,106,95	res://assets/ui/icons/sliced/state/ui_icon_warning_danger_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_low_stability_danger_01	UI-18	icons	state	low_stability	danger	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	510,324,87,103	res://assets/ui/icons/sliced/state/ui_icon_low_stability_danger_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_stability_recovery_recovering_01	UI-18	icons	state	stability_recovery	recovering	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	658,327,95,98	res://assets/ui/icons/sliced/state/ui_icon_stability_recovery_recovering_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_locked_download_01	UI-18	icons	state	locked	download	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	811,326,87,100	res://assets/ui/icons/sliced/state/ui_icon_locked_download_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_locked_keyhole_locked_01	UI-18	icons	state	locked_keyhole	locked	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	965,326,77,102	res://assets/ui/icons/sliced/state/ui_icon_locked_keyhole_locked_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_unlocked_normal_01	UI-18	icons	state	unlocked	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1118,326,75,104	res://assets/ui/icons/sliced/state/ui_icon_unlocked_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_selected_frame_selected_01	UI-18	icons	state	selected_frame	selected	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	40,471,98,99	res://assets/ui/icons/sliced/state/ui_icon_selected_frame_selected_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_completed_diamond_completed_01	UI-18	icons	state	completed_diamond	completed	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	197,471,100,100	res://assets/ui/icons/sliced/state/ui_icon_completed_diamond_completed_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_completed_round_completed_01	UI-18	icons	state	completed_round	completed	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	350,469,102,102	res://assets/ui/icons/sliced/state/ui_icon_completed_round_completed_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_missing_material_crate_missing_01	UI-18	icons	state	missing_material_crate	missing	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	502,471,107,99	res://assets/ui/icons/sliced/state/ui_icon_missing_material_crate_missing_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_submit_material_hand_normal_01	UI-18	icons	action	submit_material_hand	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	657,479,105,77	res://assets/ui/icons/sliced/action/ui_icon_submit_material_hand_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_transfer_item_normal_01	UI-18	icons	action	transfer_item	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	813,479,87,86	res://assets/ui/icons/sliced/action/ui_icon_transfer_item_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_filter_normal_01	UI-18	icons	action	filter	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	960,480,94,95	res://assets/ui/icons/sliced/action/ui_icon_filter_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_sort_normal_01	UI-18	icons	action	sort	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1118,475,87,92	res://assets/ui/icons/sliced/action/ui_icon_sort_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_close_normal_01	UI-18	icons	control	close	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	46,619,80,80	res://assets/ui/icons/sliced/control/ui_icon_close_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_confirm_round_normal_01	UI-18	icons	control	confirm_round	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	197,613,91,91	res://assets/ui/icons/sliced/control/ui_icon_confirm_round_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_cancel_round_normal_01	UI-18	icons	control	cancel_round	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	356,612,90,91	res://assets/ui/icons/sliced/control/ui_icon_cancel_round_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_one_click_store_normal_01	UI-18	icons	action	one_click_store	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	511,612,89,94	res://assets/ui/icons/sliced/action/ui_icon_one_click_store_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_organize_grid_normal_01	UI-18	icons	action	organize_grid	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	664,617,81,82	res://assets/ui/icons/sliced/action/ui_icon_organize_grid_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_earphone_signal_normal_01	UI-18	icons	signal	earphone_signal	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	812,612,97,97	res://assets/ui/icons/sliced/signal/ui_icon_earphone_signal_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_signal_weak_weak_01	UI-18	icons	signal	signal_weak	weak	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	961,615,84,88	res://assets/ui/icons/sliced/signal/ui_icon_signal_weak_weak_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_signal_strong_strong_01	UI-18	icons	signal	signal_strong	strong	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1115,615,86,90	res://assets/ui/icons/sliced/signal/ui_icon_signal_strong_strong_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_item_pickup_hand_normal_01	UI-18	icons	action	item_pickup_hand	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	40,743,89,96	res://assets/ui/icons/sliced/action/ui_icon_item_pickup_hand_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_item_discard_normal_01	UI-18	icons	action	item_discard	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	195,743,93,102	res://assets/ui/icons/sliced/action/ui_icon_item_discard_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_return_to_base_normal_01	UI-18	icons	action	return_to_base	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	346,749,106,93	res://assets/ui/icons/sliced/action/ui_icon_return_to_base_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_progress_hold_normal_01	UI-18	icons	state	progress_hold	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	503,743,104,105	res://assets/ui/icons/sliced/state/ui_icon_progress_hold_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_danger_area_danger_01	UI-18	icons	state	danger_area	danger	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	647,740,112,111	res://assets/ui/icons/sliced/state/ui_icon_danger_area_danger_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_safe_area_safe_01	UI-18	icons	state	safe_area	safe	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	817,744,92,105	res://assets/ui/icons/sliced/state/ui_icon_safe_area_safe_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_repair_wrench_normal_01	UI-18	icons	resource	repair_wrench	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	959,747,91,96	res://assets/ui/icons/sliced/resource/ui_icon_repair_wrench_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_tool_crossed_normal_01	UI-18	icons	resource	tool_crossed	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1112,747,98,97	res://assets/ui/icons/sliced/resource/ui_icon_tool_crossed_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_circuit_normal_01	UI-18	icons	resource	circuit	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	37,885,97,94	res://assets/ui/icons/sliced/resource/ui_icon_circuit_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_battery_normal_01	UI-18	icons	resource	battery	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	216,885,56,99	res://assets/ui/icons/sliced/resource/ui_icon_battery_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_medicine_kit_normal_01	UI-18	icons	resource	medicine_kit	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	347,884,105,100	res://assets/ui/icons/sliced/resource/ui_icon_medicine_kit_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_food_can_normal_01	UI-18	icons	resource	food_can	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	507,886,82,98	res://assets/ui/icons/sliced/resource/ui_icon_food_can_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_scrap_metal_normal_01	UI-18	icons	resource	scrap_metal	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	647,887,111,94	res://assets/ui/icons/sliced/resource/ui_icon_scrap_metal_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_cloth_normal_01	UI-18	icons	resource	cloth	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	799,888,114,94	res://assets/ui/icons/sliced/resource/ui_icon_cloth_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_electronic_part_normal_01	UI-18	icons	resource	electronic_part	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	967,884,77,92	res://assets/ui/icons/sliced/resource/ui_icon_electronic_part_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_small_gear_normal_01	UI-18	icons	resource	small_gear	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1107,885,98,99	res://assets/ui/icons/sliced/resource/ui_icon_small_gear_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_key_prompt_frame_normal_01	UI-18	icons	control	key_prompt_frame	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	43,1018,84,82	res://assets/ui/icons/sliced/control/ui_icon_key_prompt_frame_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_info_normal_01	UI-18	icons	control	info	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	201,1018,81,82	res://assets/ui/icons/sliced/control/ui_icon_info_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_settings_normal_01	UI-18	icons	control	settings	normal	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	353,1015,89,89	res://assets/ui/icons/sliced/control/ui_icon_settings_normal_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_reserved_locked_tab_locked_01	UI-18	icons	system	reserved_locked_tab	locked	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	500,1019,103,78	res://assets/ui/icons/sliced/system/ui_icon_reserved_locked_tab_locked_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_toast_success_success_01	UI-18	icons	toast	toast_success	success	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	645,1020,115,74	res://assets/ui/icons/sliced/toast/ui_icon_toast_success_success_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_toast_failure_failure_01	UI-18	icons	toast	toast_failure	failure	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	803,1021,115,73	res://assets/ui/icons/sliced/toast/ui_icon_toast_failure_failure_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_toast_warning_warning_01	UI-18	icons	toast	toast_warning	warning	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	953,1021,116,74	res://assets/ui/icons/sliced/toast/ui_icon_toast_warning_warning_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_rare_corner_marker_rare_01	UI-18	icons	state	rare_corner_marker	rare	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1117,1017,79,78	res://assets/ui/icons/sliced/state/ui_icon_rare_corner_marker_rare_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_empty_frame_extra_01	UI-18	icons	control	empty_frame	extra	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	45,1133,85,87	res://assets/ui/icons/sliced/control/ui_icon_empty_frame_extra_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_disabled_state_disabled_01	UI-18	icons	state	disabled_state	disabled	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	199,1134,83,83	res://assets/ui/icons/sliced/state/ui_icon_disabled_state_disabled_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_backpack_muted_01	UI-18	icons	system	backpack	muted	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	352,1129,87,92	res://assets/ui/icons/sliced/system/ui_icon_backpack_muted_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_warehouse_muted_01	UI-18	icons	system	warehouse	muted	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	502,1136,93,83	res://assets/ui/icons/sliced/system/ui_icon_warehouse_muted_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_research_muted_01	UI-18	icons	system	research	muted	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	656,1134,85,84	res://assets/ui/icons/sliced/system/ui_icon_research_muted_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_crafting_muted_01	UI-18	icons	system	crafting	muted	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	812,1134,87,84	res://assets/ui/icons/sliced/system/ui_icon_crafting_muted_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_equipment_vest_muted_01	UI-18	icons	system	equipment_vest	muted	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	968,1135,75,85	res://assets/ui/icons/sliced/system/ui_icon_equipment_vest_muted_01.png	160x160	true	Generated slice from UI-18 system icon sheet
ui_icon_consumable_medicine_muted_01	UI-18	icons	resource	consumable_medicine	muted	res://assets/ui/icons/sheets/ui_system_icons_sheet_01.png	1116,1132,59,90	res://assets/ui/icons/sliced/resource/ui_icon_consumable_medicine_muted_01.png	160x160	true	Generated slice from UI-18 system icon sheet
